0.505753388,1.198646277,0.15980303,0.046965749,0.198
0.716289181,0.974355096,0.151325575,0.048672336,0.0101
0.771203907,0.947143308,0.195629368,0.048066263,0.0328
0.570788288,0.872348577,0.179004364,0.033896369,0.0179
0.48554308,1.07457833,0.158637303,0.057958688,0.0257
0.599288064,1.102208053,0.193177261,0.053122795,0.151
0.515091682,0.964152157,0.177952543,0.053948148,0.1234
0.630234138,0.807308243,0.189928458,0.034103647,0.0075
0.606592214,0.995568718,0.186057597,0.05102862,0.1242
0.95721524,0.823309121,0.16589898,0.035777367,0
0.600017654,0.989090543,0.157201134,0.042041813,0.0027
0.723135409,1.085771583,0.170537344,0.03864767,0.018
0.633002402,1.045265096,0.1644545,0.052727324,0.0606
0.878103883,0.866285171,0.192438837,0.058757737,0.0142
0.844543334,0.921577818,0.140011372,0.046869222,0
0.642115774,0.94592749,0.196923204,0.037895527,0.0477
0.657221571,0.968844803,0.149641666,0.059734948,0.0024
0.543810368,1.178400907,0.194335537,0.045731089,0.2804
0.930387961,0.975075169,0.166041429,0.046003147,0.0057
0.712304388,1.118265092,0.193288623,0.042561666,0.0669
0.938273358,0.984787165,0.144932529,0.039336781,0
0.702450728,0.939718789,0.174482917,0.044892278,0.0205
0.665911567,1.179624443,0.167807611,0.03490332,0.0192
0.497999294,0.864219414,0.173724045,0.030401573,0.0516
0.567267859,1.076231978,0.199985222,0.047321198,0.2371
0.831330768,1.112746905,0.19407961,0.038239018,0.0182
0.988651669,1.134501795,0.172171553,0.047924965,0.0084
0.985145658,1.026722783,0.143934567,0.049740211,0
0.792535379,1.07070729,0.16202979,0.036378471,0.0087
0.678544211,1.011636136,0.148352001,0.058985801,0.026
0.740044617,0.833768589,0.1922998,0.043336095,0.0146
0.906841145,1.136971184,0.196643365,0.032732982,0.0076
0.480571845,1.157937699,0.186834949,0.05810439,0.2744
0.839571647,0.863811924,0.164165926,0.059396039,0.0079
0.677722448,1.152406328,0.191445936,0.051981984,0.1425
0.457198468,1.008073019,0.16841847,0.051502935,0.2037
0.870505102,0.881799863,0.182451004,0.040817352,0.0048
0.704741045,1.146407835,0.140878464,0.059094437,0.0252
0.960917738,0.912899086,0.160877052,0.041898508,0
0.77998698,1.172876878,0.171699857,0.033100838,0.0083
0.964114616,1.169586487,0.154399552,0.041025946,0.0032
0.749798608,0.95754779,0.150646727,0.042432992,0.0074
0.826660798,0.809482555,0.167514597,0.035920786,0
0.521103021,1.03419961,0.152515037,0.05548092,0.1256
0.697145328,1.028033772,0.180150117,0.048529424,0.0501
0.473322199,0.844307745,0.184385389,0.0344975,0.0693
0.862531463,1.174066369,0.145316617,0.043604419,0.0036
0.842768151,0.82684699,0.170053336,0.054063252,0.0045
0.936665734,1.031929175,0.191298964,0.043099385,0.0106
0.950160978,0.977226002,0.161935984,0.040248007,0
0.812020061,1.12038257,0.145184548,0.054694465,0.0098
0.671020001,1.102739285,0.185889052,0.053615815,0.0895
0.805648021,1.14866096,0.174244841,0.035628134,0.0195
0.982635963,1.182544581,0.19590884,0.043807919,0.0197
0.757119456,0.853231876,0.185450572,0.052304774,0.0318
0.614691654,0.955726217,0.184088388,0.040389624,0.0845
0.719313654,1.189370627,0.141015932,0.032680582,0.0021
0.931650509,0.933843969,0.189383426,0.041794205,0.0061
0.746260157,1.007999208,0.175613061,0.045845665,0.0434
0.712826018,0.841635801,0.180949342,0.052940407,0.0234
0.576513427,1.111904817,0.159003544,0.046188954,0.1078
0.584277221,1.132321697,0.160097269,0.058086811,0.0947
0.724906965,0.880756613,0.146336509,0.057574003,0.0082
0.488017554,1.07744696,0.199681584,0.048717391,0.2918
0.543096758,0.980564761,0.142452188,0.040561881,0.0404
0.471284703,0.910212998,0.15376227,0.042761021,0.0606
0.530777573,1.020544827,0.148722788,0.044170262,0.0457
0.852470777,1.025356438,0.168278198,0.034096437,0.0002
0.789773137,1.003900302,0.145988729,0.037954283,0
0.739049072,1.068680982,0.184989124,0.030782695,0.0227
0.979425492,0.994455782,0.153846187,0.033570409,0
0.854994362,1.142984047,0.151030006,0.038372065,0.0007
0.464338421,0.92808559,0.16249877,0.05254151,0.1463
0.85701548,0.990568342,0.152384444,0.032592785,0
0.716895358,0.923999834,0.159630424,0.049039215,0.0124
0.916623184,1.040149365,0.179275559,0.040901928,0.0136
0.70665452,1.104851257,0.170890718,0.039867244,0.022
0.621979488,1.121650748,0.189727623,0.047224649,0.1491
0.907948449,1.088571182,0.187989603,0.05949153,0.0328
0.524257224,1.154207855,0.195293587,0.055743484,0.3231
0.889324827,0.800589032,0.154840881,0.059211018,0
0.674753899,0.949077343,0.1733952,0.036048692,0.0204
0.864797141,1.170676585,0.156757871,0.031158774,0
0.965483636,1.001067633,0.173830819,0.037720004,0.0001
0.674415226,0.895693855,0.191025183,0.034273641,0.0098
0.813978202,0.855567675,0.19637072,0.055371848,0.0401
0.788091261,0.874545767,0.147156858,0.039016441,0
0.846784737,0.871825527,0.146101397,0.036218172,0
0.861393134,0.936788756,0.174727754,0.054775958,0
0.692337516,0.915194506,0.184564761,0.048294006,0.0369
0.870996793,1.167060867,0.172794288,0.050872814,0.0415
0.944022447,0.966123514,0.181949603,0.039629721,0.0004
0.730619155,1.046137471,0.144312205,0.03094363,0.0005
0.479102515,1.161701865,0.170659119,0.05595177,0.2705
0.854287473,0.925162069,0.17837114,0.049992099,0
0.808144388,1.025079224,0.147775308,0.030873362,0
0.568396939,0.943213787,0.180240627,0.044743851,0.0653
0.793982168,0.846513681,0.149879061,0.047183097,0.0002
0.893662819,1.188083997,0.14219848,0.047545978,0.0034
0.652754438,0.954253969,0.188329411,0.038434826,0.0288
0.492601819,0.814849525,0.155313627,0.033939836,0.012
0.759662155,0.854541763,0.149011835,0.035403057,0
0.458414178,0.94946701,0.19454054,0.058366279,0.228
0.82365717,1.16519874,0.146562322,0.040037624,0.0032
0.664572045,0.913865279,0.184650395,0.037126118,0.0264
0.607740238,1.057735353,0.197576275,0.043727169,0.1192
0.513165641,0.905341,0.177140919,0.043461262,0.0795
0.809738182,0.841082807,0.172919336,0.036753926,0.0003
0.822656054,1.141945407,0.157140647,0.031919794,0.0024
0.652031536,0.898248645,0.161614038,0.044958683,0.0155
0.482510637,0.859871156,0.166433588,0.052052613,0.0276
0.873051836,1.006139858,0.140699249,0.045165705,0
0.998532972,0.899140592,0.153135732,0.039981972,0
0.786071303,1.05945584,0.157945546,0.057734519,0.0014
0.797825846,0.848886355,0.17134318,0.032253184,0
0.935510602,0.991640939,0.154402239,0.031356308,0
0.708775502,0.860929937,0.143070284,0.031745124,0
0.848193074,1.138916332,0.166646129,0.038738257,0.0054
0.592369752,1.137393803,0.173419422,0.042696496,0.0915
0.640818045,1.19280832,0.171501601,0.03816172,0.0602
0.455780733,1.135767672,0.156365062,0.043523501,0.1535
0.610296219,0.813506235,0.155931187,0.05842004,0.0244
0.777316025,1.013880616,0.169141003,0.053710052,0.0219
0.892658845,1.056848661,0.188451606,0.051755209,0.0372
0.495575779,1.082233234,0.197278807,0.041636234,0.2917
0.572703998,1.035525948,0.148942649,0.056122003,0.0212
0.550320138,1.1514102,0.19768924,0.046734853,0.286
0.760775332,1.10588272,0.150032805,0.050425314,0.0299
0.911808981,1.187669129,0.168090211,0.057313996,0.0044
0.470870345,0.877806266,0.167606994,0.057280181,0.0357
0.961878126,1.191437456,0.193844732,0.048996031,0.0295
0.466492242,0.920509605,0.190561152,0.046209939,0.2162
0.774295024,1.196723682,0.18287381,0.053854491,0.0696
0.581658791,1.023037749,0.174870376,0.056043861,0.1388
0.766040653,0.962020847,0.161145011,0.056295443,0.0303
0.68241421,0.996047253,0.165463403,0.037459242,0.0134
0.512373574,0.867832402,0.164930744,0.056960873,0.0259
0.689675359,0.868056337,0.183424046,0.034535205,0.0049
0.611965707,1.147785163,0.147201222,0.034743438,0.0117
0.581924273,1.051880629,0.188985759,0.043244023,0.107
0.669447963,1.199118943,0.187201715,0.040421895,0.1312
0.558537641,0.893446826,0.181539382,0.035388773,0.0693
0.775203252,1.195128276,0.162766335,0.03758213,0.0158
0.586237214,1.109395447,0.158984007,0.035072618,0.0703
0.617310919,1.015413116,0.194958279,0.036827907,0.1033
0.460117345,0.956983439,0.177281241,0.048313719,0.0457
0.93313819,1.154806903,0.15821179,0.030545747,0
0.536833563,0.969584256,0.160390226,0.047045921,0.0941
0.565002749,0.816039196,0.187167194,0.037098557,0.0451
0.783065217,0.810733332,0.181127792,0.042219418,0.0076
0.75572916,0.959475477,0.170346088,0.049160627,0.0165
0.903928758,1.185343233,0.176871911,0.032465438,0.0036
0.814985638,0.876830377,0.156584489,0.030000385,0
0.635539444,1.055884969,0.154668943,0.035899592,0.0321
0.895993891,1.079636536,0.190078863,0.040144781,0.0265
0.589072734,0.801334602,0.161316383,0.055235125,0.009
0.953513681,0.981969087,0.187503488,0.041484215,0.0062
0.557177151,0.916956607,0.16313391,0.046587279,0.0737
0.840411439,1.0420877,0.18948177,0.032820187,0.0042
0.618835995,0.935601368,0.143603005,0.034301483,0.0013
0.498680548,1.129758009,0.159302399,0.057821688,0.0296
0.878985534,0.927278033,0.154171232,0.049870449,0.0003
0.508715873,1.080978407,0.19174308,0.032361731,0.1773
0.720150268,0.830892672,0.176635114,0.057143762,0.0033
0.794573803,0.805117453,0.198228424,0.054531477,0.0001
0.695822538,1.106925959,0.179743445,0.051157813,0.1051
0.552600254,1.061105442,0.144711152,0.036180242,0.0392
0.60230416,0.843711686,0.177713357,0.04662195,0.0571
0.72738151,1.109040031,0.175358262,0.036437439,0.0338
0.99178481,0.837738362,0.145415765,0.031620411,0
0.532708788,0.98601053,0.183374054,0.038972663,0.099
0.747796437,1.070512156,0.167293185,0.042155372,0.0294
0.597607966,1.115023516,0.165679854,0.041196069,0.0986
0.990314597,0.901137198,0.163534706,0.056518362,0
0.575534993,0.821443404,0.141647963,0.058597326,0.0167
0.834961295,1.116282511,0.148490028,0.044359696,0.0039
0.535063925,0.89715563,0.171068026,0.044046913,0.052
0.780667011,0.885888725,0.197134538,0.04398892,0.0169
0.928794404,0.966688845,0.160688075,0.053456217,0.0047
0.802583832,0.80399288,0.174163073,0.04066788,0.0022
0.941446938,0.875818,0.149460615,0.051306532,0
0.561940057,0.953110064,0.176358767,0.058213787,0.0175
0.875303326,1.030224053,0.190740881,0.055112006,0.0096
0.868025717,1.096810352,0.162266619,0.057463564,0.0005
0.764230411,0.857028907,0.150956872,0.05413632,0.004
0.645797506,0.961241083,0.198401037,0.042876711,0.0675
0.919921511,0.819765031,0.16423548,0.039746101,0
0.783831911,1.091963893,0.148012629,0.03340489,0.0001
0.732553168,1.036150131,0.175553391,0.043119031,0.0276
0.743781962,1.19461818,0.179879555,0.037201446,0.0599
0.732850176,1.119708711,0.157424369,0.033718848,0.0045
0.590437562,1.144791181,0.182152636,0.052632105,0.1544
0.68829867,1.067205404,0.163371407,0.045537829,0.0566
0.624432258,0.87006299,0.172460352,0.036968472,0.0196
0.920924116,0.979806273,0.177431762,0.044489892,0.0034
0.667874883,0.977737486,0.166327743,0.055602833,0.0679
0.560545057,1.062308401,0.175989972,0.053390524,0.1201
0.620164341,1.075666501,0.144125266,0.045653382,0.041
0.540895544,1.002414248,0.165183822,0.041557043,0.098
0.754011892,1.130969376,0.152726387,0.03011981,0.0045
0.659015172,0.861715746,0.146668686,0.05023852,0.0184
0.800272029,0.903534124,0.156136299,0.030330586,0
0.827325463,1.043014405,0.15567095,0.032901559,0
0.994240467,0.971888451,0.193659915,0.056728016,0
0.91081474,1.06606659,0.155416744,0.048192086,0.0038
0.926952441,1.159598943,0.182290727,0.045992782,0.0355
0.502017075,0.983446161,0.14691818,0.045205297,0.0872
0.69883771,1.087878723,0.142747414,0.052218474,0.0008
0.681488063,0.908262371,0.179570746,0.050959647,0.0605
0.886087853,1.098192277,0.185000257,0.056471991,0.0558
0.981369159,0.972329953,0.155163524,0.037346679,0
0.735265835,0.805647636,0.189006299,0.05964284,0.0025
0.959212807,0.888992813,0.180421714,0.050133064,0
0.660664203,0.825593247,0.167092572,0.031018881,0.0025
0.923291213,0.963458445,0.176016295,0.051889974,0.0162
0.804417091,0.987782641,0.176491301,0.054442799,0.0004
0.662556036,0.879786957,0.178804494,0.056621764,0.0696
0.648541232,1.016777443,0.169466665,0.032148333,0.0158
0.996828211,0.951174549,0.190866306,0.050541377,0.0165
0.866988618,0.850039311,0.140525452,0.042945136,0
0.463122888,0.999249896,0.199219707,0.035563649,0.2846
0.81670436,0.858083212,0.168939435,0.049577275,0.0047
0.532729011,1.073170956,0.143532877,0.039231202,0.0327
0.943231777,1.090434939,0.1568698,0.036505212,0
0.819117203,0.883122115,0.18392406,0.048828705,0.0117
0.522103032,1.084270531,0.188154715,0.03128068,0.1556
0.637999038,1.176615078,0.180626658,0.05582419,0.1762
0.899187605,0.885094702,0.161477288,0.048422727,0
0.644385879,1.126688942,0.141367976,0.045001939,0.018
0.901990333,1.129191112,0.192655117,0.055040993,0.0147
0.975058272,1.094825241,0.163676955,0.051666368,0.0135
0.976426028,1.123995867,0.143266012,0.059878629,0
0.769511673,1.175122549,0.199461561,0.03201481,0.0628
0.61441235,0.832681178,0.152039015,0.031508195,0.0019
0.948120345,1.16120936,0.196031313,0.054393255,0.0055
0.882086804,1.166181473,0.186421617,0.053255051,0.04
0.595374303,1.082944147,0.178582227,0.052845709,0.1142
0.881695166,0.847478216,0.185204241,0.038586611,0.0003
0.694524993,0.932726259,0.195593523,0.047773766,0.0488
0.638951426,1.049589192,0.169637911,0.033286749,0.0137
0.517167335,0.837104327,0.19873023,0.050392152,0.169
0.915427551,1.047428833,0.175137079,0.050623538,0.0244
0.952050338,1.037729145,0.15329602,0.056815723,0.0104
0.527986932,0.918390443,0.194678488,0.0445472,0.1144
0.628999749,0.817564022,0.198899592,0.057062406,0.0254
0.884530513,0.892101428,0.183118317,0.050796033,0.0181
0.650272332,0.820241842,0.196593173,0.036619616,0.0253
0.686999776,0.887878446,0.153480115,0.049361217,0.0085
0.762517587,1.062981987,0.166882462,0.038094593,0.0084
0.75093589,0.92616888,0.197841314,0.050091731,0.0675
0.90142151,0.808640738,0.171887508,0.058692891,0.004
0.986326867,1.098729212,0.172296443,0.04769544,0.0072
0.50039859,0.851171766,0.160501435,0.038817229,0.0337
0.956116337,1.163309016,0.149295912,0.040731553,0.0005
0.896431738,0.940683127,0.145668037,0.058807646,0.003
0.887591279,1.092590782,0.151941539,0.046462514,0.0074
0.849218488,1.184119528,0.181210246,0.044241303,0.0286
0.519000915,1.019441872,0.173091637,0.054254606,0.1233
0.475511678,0.937442089,0.158513102,0.055547933,0.1476
0.545454545,0.8,0.14,0.03,0.0058
0.409090909,0.8,0.14,0.03,0.077
0.727272727,0.8,0.14,0.03,0.00014
0.909090909,0.8,0.14,0.03,0.00036
1.018181818,1.2,0.14,0.03,0.00007
0.454545455,1.2,0.14,0.03,0.182
0.681818182,1.2,0.14,0.03,0.0199
0.895454545,1.2,0.14,0.03,0.00045
1.272727273,1.2,0.23,0.03,0.00616
1.272727273,1.2,0.14,0.06,0.00034
